arrival_time,service_start_time,service_end_time,date,time_taken
2024-01-01 02:11:14.109268980,2024-01-01 02:11:14.109268980,2024-01-01 02:11:15.943741800,2024-01-01,1.83447282
2024-01-01 02:11:15.747084960,2024-01-01 02:11:15.747084960,2024-01-01 02:12:11.026110960,2024-01-01,55.279026
2024-01-01 02:11:19.752231180,2024-01-01 02:11:19.752231180,2024-01-01 02:11:35.892091560,2024-01-01,16.13986038
2024-01-01 02:11:25.165609080,2024-01-01 02:11:25.165609080,2024-01-01 02:11:32.457571500,2024-01-01,7.29196242
2024-01-01 02:11:37.624304400,2024-01-01 02:11:37.624304400,2024-01-01 02:11:47.740453020,2024-01-01,10.11614862
2024-01-01 02:11:47.773685040,2024-01-01 02:11:47.773685040,2024-01-01 02:11:59.628957060,2024-01-01,11.85527202
2024-01-01 02:11:53.056166160,2024-01-01 02:11:53.056166160,2024-01-01 02:12:11.411719560,2024-01-01,18.3555534
2024-01-01 02:12:44.730515460,2024-01-01 02:12:44.730515460,2024-01-01 02:12:59.230680480,2024-01-01,14.50016502
2024-01-01 02:12:55.900511520,2024-01-01 02:12:55.900511520,2024-01-01 02:13:46.263652440,2024-01-01,50.36314092
2024-01-01 02:12:59.150045880,2024-01-01 02:12:59.150045880,2024-01-01 02:13:12.891896160,2024-01-01,13.74185028
2024-01-01 02:13:00.438161940,2024-01-01 02:13:00.438161940,2024-01-01 02:14:37.403427240,2024-01-01,96.9652653
2024-01-01 02:13:02.428821420,2024-01-01 02:13:02.428821420,2024-01-01 02:13:40.562123700,2024-01-01,38.13330228
2024-01-01 02:13:05.816503620,2024-01-01 02:13:05.816503620,2024-01-01 02:13:10.493277300,2024-01-01,4.67677368
2024-01-01 02:13:07.918482120,2024-01-01 02:13:07.918482120,2024-01-01 02:14:01.274471340,2024-01-01,53.35598922
2024-01-01 02:13:10.396383060,2024-01-01 02:13:10.396383060,2024-01-01 02:13:12.870638640,2024-01-01,2.47425558
2024-01-01 02:13:14.423653260,2024-01-01 02:13:14.423653260,2024-01-01 02:13:48.438244740,2024-01-01,34.01459148
2024-01-01 02:13:16.708482480,2024-01-01 02:13:16.708482480,2024-01-01 02:13:26.289314880,2024-01-01,9.5808324
2024-01-01 02:13:43.957499880,2024-01-01 02:13:43.957499880,2024-01-01 02:14:26.027975220,2024-01-01,42.07047534
2024-01-01 02:13:44.961128400,2024-01-01 02:13:44.961128400,2024-01-01 02:14:25.468786800,2024-01-01,40.5076584
2024-01-01 02:13:53.882076600,2024-01-01 02:13:53.882076600,2024-01-01 02:14:26.672329740,2024-01-01,32.79025314
2024-01-01 02:14:00.221743260,2024-01-01 02:14:00.221743260,2024-01-01 02:14:31.437597119,2024-01-01,31.215853859
2024-01-01 02:14:48.685449300,2024-01-01 02:14:48.685449300,2024-01-01 02:14:55.953086700,2024-01-01,7.2676374
2024-01-01 02:14:50.111377440,2024-01-01 02:14:50.111377440,2024-01-01 02:14:51.799004040,2024-01-01,1.6876266
2024-01-01 02:14:56.198473380,2024-01-01 02:14:56.198473380,2024-01-01 02:15:06.514572660,2024-01-01,10.31609928
2024-01-01 02:15:38.067189300,2024-01-01 02:15:38.067189300,2024-01-01 02:15:41.878889760,2024-01-01,3.81170046
2024-01-01 02:16:02.142118080,2024-01-01 02:16:02.142118080,2024-01-01 02:16:25.887781080,2024-01-01,23.745663
2024-01-01 02:16:22.526074500,2024-01-01 02:16:22.526074500,2024-01-01 02:16:31.022083020,2024-01-01,8.49600852
2024-01-01 02:16:26.105375460,2024-01-01 02:16:26.105375460,2024-01-01 02:17:40.377181500,2024-01-01,74.27180604
2024-01-01 02:16:28.354169880,2024-01-01 02:16:28.354169880,2024-01-01 02:16:48.841272180,2024-01-01,20.4871023
2024-01-01 02:16:41.608885080,2024-01-01 02:16:41.608885080,2024-01-01 02:17:16.182388560,2024-01-01,34.57350348
2024-01-01 02:17:13.413506220,2024-01-01 02:17:13.413506220,2024-01-01 02:17:16.256870400,2024-01-01,2.84336418
2024-01-01 02:17:23.177311260,2024-01-01 02:17:23.177311260,2024-01-01 02:18:02.789442120,2024-01-01,39.61213086
2024-01-01 02:17:33.350041980,2024-01-01 02:17:33.350041980,2024-01-01 02:18:24.566070960,2024-01-01,51.21602898
2024-01-01 02:17:37.291742340,2024-01-01 02:17:37.291742340,2024-01-01 02:17:50.643745140,2024-01-01,13.3520028
2024-01-01 02:17:54.901427460,2024-01-01 02:17:54.901427460,2024-01-01 02:18:13.542358440,2024-01-01,18.64093098
2024-01-01 02:17:57.386363280,2024-01-01 02:17:57.386363280,2024-01-01 02:18:26.333577960,2024-01-01,28.94721468
2024-01-01 02:18:02.079417000,2024-01-01 02:18:02.079417000,2024-01-01 02:18:05.922943140,2024-01-01,3.84352614
2024-01-01 02:18:08.729151600,2024-01-01 02:18:08.729151600,2024-01-01 02:18:22.695002580,2024-01-01,13.96585098
2024-01-01 02:18:17.230971180,2024-01-01 02:18:17.230971180,2024-01-01 02:18:27.402967500,2024-01-01,10.17199632
2024-01-01 02:18:20.562322140,2024-01-01 02:18:20.562322140,2024-01-01 02:18:23.727564360,2024-01-01,3.16524222
2024-01-01 02:18:22.026121440,2024-01-01 02:18:22.026121440,2024-01-01 02:18:31.188711060,2024-01-01,9.16258962
2024-01-01 02:18:33.344517300,2024-01-01 02:18:33.344517300,2024-01-01 02:18:34.756664580,2024-01-01,1.41214728
2024-01-01 02:18:37.431277740,2024-01-01 02:18:37.431277740,2024-01-01 02:18:37.954295339,2024-01-01,0.523017599
2024-01-01 02:18:47.876714580,2024-01-01 02:18:47.876714580,2024-01-01 02:18:50.781075240,2024-01-01,2.90436066
2024-01-01 02:18:49.888691580,2024-01-01 02:18:49.888691580,2024-01-01 02:19:55.887758400,2024-01-01,65.99906682
2024-01-01 02:18:57.762148140,2024-01-01 02:18:57.762148140,2024-01-01 02:19:13.711403460,2024-01-01,15.94925532
2024-01-01 02:19:06.888715080,2024-01-01 02:19:06.888715080,2024-01-01 02:20:14.412271739,2024-01-01,67.523556659
2024-01-01 02:19:07.527290940,2024-01-01 02:19:07.527290940,2024-01-01 02:19:18.857506740,2024-01-01,11.3302158
2024-01-01 02:19:12.451894140,2024-01-01 02:19:12.451894140,2024-01-01 02:19:19.925878680,2024-01-01,7.47398454
2024-01-01 02:19:14.184086040,2024-01-01 02:19:14.184086040,2024-01-01 02:19:28.294225560,2024-01-01,14.11013952
2024-01-01 02:19:14.969753160,2024-01-01 02:19:14.969753160,2024-01-01 02:19:26.548690980,2024-01-01,11.57893782
2024-01-01 02:20:10.184168880,2024-01-01 02:20:10.184168880,2024-01-01 02:20:12.417658920,2024-01-01,2.23349004
2024-01-01 02:20:14.853729180,2024-01-01 02:20:14.853729180,2024-01-01 02:20:35.332713240,2024-01-01,20.47898406
2024-01-01 02:20:34.774576560,2024-01-01 02:20:34.774576560,2024-01-01 02:20:39.642475800,2024-01-01,4.86789924
2024-01-01 02:20:38.301242580,2024-01-01 02:20:38.301242580,2024-01-01 02:20:57.631248300,2024-01-01,19.33000572
2024-01-01 02:20:52.030938780,2024-01-01 02:20:52.030938780,2024-01-01 02:21:13.038875580,2024-01-01,21.0079368
2024-01-01 02:21:09.167733420,2024-01-01 02:21:09.167733420,2024-01-01 02:21:12.465812460,2024-01-01,3.29807904
2024-01-01 02:21:20.033092560,2024-01-01 02:21:20.033092560,2024-01-01 02:21:21.299336760,2024-01-01,1.2662442
2024-01-01 02:21:27.687372300,2024-01-01 02:21:27.687372300,2024-01-01 02:21:58.039282140,2024-01-01,30.35190984
2024-01-01 02:21:34.056466080,2024-01-01 02:21:34.056466080,2024-01-01 02:21:46.372798500,2024-01-01,12.31633242
2024-01-01 02:21:39.204985680,2024-01-01 02:21:39.204985680,2024-01-01 02:21:40.403463660,2024-01-01,1.19847798
2024-01-01 02:22:11.035658280,2024-01-01 02:22:11.035658280,2024-01-01 02:23:56.474297820,2024-01-01,105.43863954
2024-01-01 02:22:32.342943120,2024-01-01 02:22:32.342943120,2024-01-01 02:22:33.533284740,2024-01-01,1.19034162
2024-01-01 02:23:12.581059800,2024-01-01 02:23:12.581059800,2024-01-01 02:23:36.332240100,2024-01-01,23.7511803
2024-01-01 02:23:14.173802280,2024-01-01 02:23:14.173802280,2024-01-01 02:24:36.479763840,2024-01-01,82.30596156
2024-01-01 02:23:29.924418660,2024-01-01 02:23:29.924418660,2024-01-01 02:23:35.391591000,2024-01-01,5.46717234
2024-01-01 02:24:03.357945840,2024-01-01 02:24:03.357945840,2024-01-01 02:24:06.426783060,2024-01-01,3.06883722
2024-01-01 02:24:05.757415560,2024-01-01 02:24:05.757415560,2024-01-01 02:24:08.345583660,2024-01-01,2.5881681
2024-01-01 02:24:06.583139340,2024-01-01 02:24:06.583139340,2024-01-01 02:24:13.810433460,2024-01-01,7.22729412
2024-01-01 02:24:22.799857200,2024-01-01 02:24:22.799857200,2024-01-01 02:24:24.930321300,2024-01-01,2.1304641
2024-01-01 02:24:33.052982939,2024-01-01 02:24:33.052982939,2024-01-01 02:24:56.616572339,2024-01-01,23.5635894
2024-01-01 02:24:55.181908620,2024-01-01 02:24:55.181908620,2024-01-01 02:24:56.468237880,2024-01-01,1.28632926
2024-01-01 02:24:56.988607560,2024-01-01 02:24:56.988607560,2024-01-01 02:25:11.232032580,2024-01-01,14.24342502
2024-01-01 02:25:16.021208940,2024-01-01 02:25:16.021208940,2024-01-01 02:27:10.278806700,2024-01-01,114.25759776
2024-01-01 02:25:18.723366180,2024-01-01 02:25:18.723366180,2024-01-01 02:25:52.360341720,2024-01-01,33.63697554
2024-01-01 02:25:20.867948580,2024-01-01 02:25:20.867948580,2024-01-01 02:25:39.969590100,2024-01-01,19.10164152
2024-01-01 02:25:23.021284440,2024-01-01 02:25:23.021284440,2024-01-01 02:25:30.334261080,2024-01-01,7.31297664
2024-01-01 02:25:43.242523860,2024-01-01 02:25:43.242523860,2024-01-01 02:26:02.800306740,2024-01-01,19.55778288
2024-01-01 02:25:56.373087540,2024-01-01 02:25:56.373087540,2024-01-01 02:26:11.348038680,2024-01-01,14.97495114
2024-01-01 02:26:05.257599000,2024-01-01 02:26:05.257599000,2024-01-01 02:26:16.363022220,2024-01-01,11.10542322
2024-01-01 02:26:10.591135800,2024-01-01 02:26:10.591135800,2024-01-01 02:26:13.392714300,2024-01-01,2.8015785
2024-01-01 02:26:35.757567840,2024-01-01 02:26:35.757567840,2024-01-01 02:27:19.294989060,2024-01-01,43.53742122
2024-01-01 02:26:41.737320840,2024-01-01 02:26:41.737320840,2024-01-01 02:26:53.686231440,2024-01-01,11.9489106
2024-01-01 02:27:02.090312760,2024-01-01 02:27:02.090312760,2024-01-01 02:27:06.419196420,2024-01-01,4.32888366
2024-01-01 02:27:09.029611320,2024-01-01 02:27:09.029611320,2024-01-01 02:27:18.199314960,2024-01-01,9.16970364
2024-01-01 02:27:14.707046160,2024-01-01 02:27:14.707046160,2024-01-01 02:27:25.400184840,2024-01-01,10.69313868
2024-01-01 02:27:22.160978880,2024-01-01 02:27:22.160978880,2024-01-01 02:27:57.312533880,2024-01-01,35.151555
2024-01-01 02:27:26.464722180,2024-01-01 02:27:26.464722180,2024-01-01 02:27:52.920928620,2024-01-01,26.45620644
2024-01-01 02:27:42.986049900,2024-01-01 02:27:42.986049900,2024-01-01 02:28:12.319216440,2024-01-01,29.33316654
2024-01-01 02:27:51.369283680,2024-01-01 02:27:51.369283680,2024-01-01 02:27:51.591134880,2024-01-01,0.2218512
2024-01-01 02:27:54.540194100,2024-01-01 02:27:54.540194100,2024-01-01 02:28:05.302554600,2024-01-01,10.7623605
2024-01-01 02:28:22.120272240,2024-01-01 02:28:22.120272240,2024-01-01 02:28:35.250566640,2024-01-01,13.1302944
2024-01-01 02:28:27.932253180,2024-01-01 02:28:27.932253180,2024-01-01 02:28:28.319829960,2024-01-01,0.38757678
2024-01-01 02:28:37.343641740,2024-01-01 02:28:37.343641740,2024-01-01 02:28:43.360695840,2024-01-01,6.0170541
2024-01-01 02:29:05.777589060,2024-01-01 02:29:05.777589060,2024-01-01 02:29:34.344082680,2024-01-01,28.56649362
2024-01-01 02:29:17.523180720,2024-01-01 02:29:17.523180720,2024-01-01 02:29:20.472535080,2024-01-01,2.94935436
2024-01-01 02:29:19.014956100,2024-01-01 02:29:19.014956100,2024-01-01 02:29:34.342657020,2024-01-01,15.32770092
2024-01-01 02:29:52.742356320,2024-01-01 02:29:52.742356320,2024-01-01 02:29:57.588931440,2024-01-01,4.84657512
2024-01-01 02:30:04.599279480,2024-01-01 02:30:04.599279480,2024-01-01 02:30:04.843176059,2024-01-01,0.243896579
2024-01-01 02:30:09.493195260,2024-01-01 02:30:09.493195260,2024-01-01 02:30:15.013574520,2024-01-01,5.52037926
2024-01-01 02:30:11.292917100,2024-01-01 02:30:11.292917100,2024-01-01 02:31:25.782017580,2024-01-01,74.48910048
2024-01-01 02:30:30.252933840,2024-01-01 02:30:30.252933840,2024-01-01 02:31:02.595997020,2024-01-01,32.34306318
2024-01-01 02:30:41.866239900,2024-01-01 02:30:41.866239900,2024-01-01 02:31:46.033190880,2024-01-01,64.16695098
2024-01-01 02:30:51.015206220,2024-01-01 02:30:51.015206220,2024-01-01 02:31:04.398118680,2024-01-01,13.38291246
2024-01-01 02:31:17.934846180,2024-01-01 02:31:17.934846180,2024-01-01 02:31:20.259595260,2024-01-01,2.32474908
2024-01-01 02:31:36.582726360,2024-01-01 02:31:36.582726360,2024-01-01 02:31:52.462395899,2024-01-01,15.879669539
2024-01-01 02:31:38.556622200,2024-01-01 02:31:38.556622200,2024-01-01 02:31:50.673174840,2024-01-01,12.11655264
2024-01-01 02:31:43.039372800,2024-01-01 02:31:43.039372800,2024-01-01 02:32:20.243190540,2024-01-01,37.20381774
2024-01-01 02:31:46.467408240,2024-01-01 02:31:46.467408240,2024-01-01 02:31:48.532054560,2024-01-01,2.06464632
2024-01-01 02:32:02.815824960,2024-01-01 02:32:02.815824960,2024-01-01 02:32:16.213859700,2024-01-01,13.39803474
2024-01-01 02:32:03.225115440,2024-01-01 02:32:03.225115440,2024-01-01 02:32:06.476639100,2024-01-01,3.25152366
2024-01-01 02:32:13.349678160,2024-01-01 02:32:13.349678160,2024-01-01 02:32:21.200930040,2024-01-01,7.85125188
2024-01-01 02:32:30.598642739,2024-01-01 02:32:30.598642739,2024-01-01 02:32:57.337840319,2024-01-01,26.73919758
2024-01-01 02:32:55.722650880,2024-01-01 02:32:55.722650880,2024-01-01 02:33:08.648614740,2024-01-01,12.92596386
2024-01-01 02:33:00.746745960,2024-01-01 02:33:00.746745960,2024-01-01 02:33:10.175263860,2024-01-01,9.4285179
2024-01-01 02:33:21.408441540,2024-01-01 02:33:21.408441540,2024-01-01 02:33:31.441672320,2024-01-01,10.03323078
2024-01-01 02:33:22.815368160,2024-01-01 02:33:22.815368160,2024-01-01 02:33:35.118611400,2024-01-01,12.30324324
2024-01-01 02:33:45.300295680,2024-01-01 02:33:45.300295680,2024-01-01 02:34:16.044179700,2024-01-01,30.74388402
2024-01-01 02:33:46.936851240,2024-01-01 02:33:46.936851240,2024-01-01 02:34:31.465021560,2024-01-01,44.52817032
2024-01-01 02:33:53.012626800,2024-01-01 02:33:53.012626800,2024-01-01 02:34:55.183788060,2024-01-01,62.17116126
2024-01-01 02:34:12.164691180,2024-01-01 02:34:12.164691180,2024-01-01 02:34:43.084883760,2024-01-01,30.92019258
2024-01-01 02:34:14.113752660,2024-01-01 02:34:14.113752660,2024-01-01 02:34:21.692365200,2024-01-01,7.57861254
2024-01-01 02:34:17.238468900,2024-01-01 02:34:17.238468900,2024-01-01 02:34:40.542147600,2024-01-01,23.3036787
2024-01-01 02:34:32.610986100,2024-01-01 02:34:32.610986100,2024-01-01 02:34:44.121935940,2024-01-01,11.51094984
2024-01-01 02:34:47.888140140,2024-01-01 02:34:47.888140140,2024-01-01 02:34:53.766720960,2024-01-01,5.87858082
2024-01-01 02:35:00.186270660,2024-01-01 02:35:00.186270660,2024-01-01 02:35:36.947145180,2024-01-01,36.76087452
2024-01-01 02:35:14.394291120,2024-01-01 02:35:14.394291120,2024-01-01 02:35:15.177973440,2024-01-01,0.78368232
2024-01-01 02:35:23.783920380,2024-01-01 02:35:23.783920380,2024-01-01 02:36:10.191162240,2024-01-01,46.40724186
2024-01-01 02:35:27.264924780,2024-01-01 02:35:27.264924780,2024-01-01 02:35:39.643443480,2024-01-01,12.3785187
2024-01-01 02:35:32.355123059,2024-01-01 02:35:32.355123059,2024-01-01 02:35:52.633275659,2024-01-01,20.2781526
2024-01-01 02:35:34.759938360,2024-01-01 02:35:34.759938360,2024-01-01 02:35:56.298163080,2024-01-01,21.53822472
2024-01-01 02:36:03.450452040,2024-01-01 02:36:03.450452040,2024-01-01 02:36:48.548790000,2024-01-01,45.09833796
2024-01-01 02:36:13.957760700,2024-01-01 02:36:13.957760700,2024-01-01 02:36:34.206618540,2024-01-01,20.24885784
2024-01-01 02:36:20.104708620,2024-01-01 02:36:20.104708620,2024-01-01 02:36:39.139625880,2024-01-01,19.03491726
2024-01-01 02:36:27.543598680,2024-01-01 02:36:27.543598680,2024-01-01 02:36:28.923142680,2024-01-01,1.379544
2024-01-01 02:37:02.857483560,2024-01-01 02:37:02.857483560,2024-01-01 02:37:17.470644420,2024-01-01,14.61316086
2024-01-01 02:37:04.855118160,2024-01-01 02:37:04.855118160,2024-01-01 02:37:08.109473640,2024-01-01,3.25435548
2024-01-01 02:37:15.444453420,2024-01-01 02:37:15.444453420,2024-01-01 02:37:42.189491820,2024-01-01,26.7450384
2024-01-01 02:37:23.904386760,2024-01-01 02:37:23.904386760,2024-01-01 02:37:38.262281400,2024-01-01,14.35789464
2024-01-01 02:37:35.248518540,2024-01-01 02:37:35.248518540,2024-01-01 02:37:58.051445460,2024-01-01,22.80292692
2024-01-01 02:37:35.467832700,2024-01-01 02:37:35.467832700,2024-01-01 02:37:36.319155060,2024-01-01,0.85132236
2024-01-01 02:38:00.148155000,2024-01-01 02:38:00.148155000,2024-01-01 02:38:01.920233700,2024-01-01,1.7720787
2024-01-01 02:38:32.428017420,2024-01-01 02:38:32.428017420,2024-01-01 02:38:57.626425020,2024-01-01,25.1984076
2024-01-01 02:38:42.420603000,2024-01-01 02:38:42.420603000,2024-01-01 02:38:43.916891580,2024-01-01,1.49628858
2024-01-01 02:38:56.735051880,2024-01-01 02:38:56.735051880,2024-01-01 02:38:58.213510440,2024-01-01,1.47845856
2024-01-01 02:39:27.424684200,2024-01-01 02:39:27.424684200,2024-01-01 02:39:27.668331780,2024-01-01,0.24364758
2024-01-01 02:39:42.165453600,2024-01-01 02:39:42.165453600,2024-01-01 02:40:44.865983340,2024-01-01,62.70052974
2024-01-01 02:39:44.151579720,2024-01-01 02:39:44.151579720,2024-01-01 02:40:10.902300600,2024-01-01,26.75072088
2024-01-01 02:39:54.456005520,2024-01-01 02:39:54.456005520,2024-01-01 02:40:03.171958260,2024-01-01,8.71595274
2024-01-01 02:40:05.654655780,2024-01-01 02:40:05.654655780,2024-01-01 02:40:12.689415420,2024-01-01,7.03475964
2024-01-01 02:40:12.277149840,2024-01-01 02:40:12.277149840,2024-01-01 02:40:20.883678840,2024-01-01,8.606529
2024-01-01 02:40:28.279033500,2024-01-01 02:40:28.279033500,2024-01-01 02:40:58.081357500,2024-01-01,29.802324
2024-01-01 02:41:00.963156120,2024-01-01 02:41:00.963156120,2024-01-01 02:41:22.620136500,2024-01-01,21.65698038
2024-01-01 02:41:32.137670700,2024-01-01 02:41:32.137670700,2024-01-01 02:41:36.233813820,2024-01-01,4.09614312
2024-01-01 02:41:39.330042240,2024-01-01 02:41:39.330042240,2024-01-01 02:41:43.155899880,2024-01-01,3.82585764
2024-01-01 02:41:40.772186700,2024-01-01 02:41:40.772186700,2024-01-01 02:41:42.843776520,2024-01-01,2.07158982
2024-01-01 02:42:31.042274580,2024-01-01 02:42:31.042274580,2024-01-01 02:42:52.636282800,2024-01-01,21.59400822
2024-01-01 02:42:52.950891900,2024-01-01 02:42:52.950891900,2024-01-01 02:43:21.860967900,2024-01-01,28.910076
2024-01-01 02:42:54.548643420,2024-01-01 02:42:54.548643420,2024-01-01 02:43:00.707602440,2024-01-01,6.15895902
2024-01-01 02:43:24.984338700,2024-01-01 02:43:24.984338700,2024-01-01 02:43:25.407687060,2024-01-01,0.42334836
2024-01-01 02:43:49.457425860,2024-01-01 02:43:49.457425860,2024-01-01 02:43:51.172324020,2024-01-01,1.71489816
2024-01-01 02:43:58.236042540,2024-01-01 02:43:58.236042540,2024-01-01 02:45:06.989142600,2024-01-01,68.75310006
2024-01-01 02:44:08.972607960,2024-01-01 02:44:08.972607960,2024-01-01 02:44:15.976379280,2024-01-01,7.00377132
2024-01-01 02:44:15.082586100,2024-01-01 02:44:15.082586100,2024-01-01 02:44:44.408666940,2024-01-01,29.32608084
2024-01-01 02:44:15.758403840,2024-01-01 02:44:15.758403840,2024-01-01 02:44:35.357053920,2024-01-01,19.59865008
2024-01-01 02:44:20.657582520,2024-01-01 02:44:20.657582520,2024-01-01 02:44:30.280965660,2024-01-01,9.62338314
2024-01-01 02:44:40.143277440,2024-01-01 02:44:40.143277440,2024-01-01 02:44:44.748837840,2024-01-01,4.6055604
2024-01-01 02:44:40.198990860,2024-01-01 02:44:40.198990860,2024-01-01 02:44:42.787192620,2024-01-01,2.58820176
2024-01-01 02:44:45.067557600,2024-01-01 02:44:45.067557600,2024-01-01 02:45:04.158470160,2024-01-01,19.09091256
2024-01-01 02:44:51.160894740,2024-01-01 02:44:51.160894740,2024-01-01 02:45:20.961465900,2024-01-01,29.80057116
2024-01-01 02:45:00.411491040,2024-01-01 02:45:00.411491040,2024-01-01 02:45:21.062603700,2024-01-01,20.65111266
2024-01-01 02:45:30.698596739,2024-01-01 02:45:30.698596739,2024-01-01 02:45:45.811909319,2024-01-01,15.11331258
2024-01-01 02:45:35.800722060,2024-01-01 02:45:35.800722060,2024-01-01 02:45:36.657853800,2024-01-01,0.85713174
2024-01-01 02:45:40.913999880,2024-01-01 02:45:40.913999880,2024-01-01 02:46:50.062230480,2024-01-01,69.1482306
2024-01-01 02:45:56.964107340,2024-01-01 02:45:56.964107340,2024-01-01 02:46:29.024696340,2024-01-01,32.060589
2024-01-01 02:46:04.186640580,2024-01-01 02:46:04.186640580,2024-01-01 02:46:11.116099140,2024-01-01,6.92945856
2024-01-01 02:46:07.239230280,2024-01-01 02:46:07.239230280,2024-01-01 02:47:25.450041720,2024-01-01,78.21081144
2024-01-01 02:46:14.466618480,2024-01-01 02:46:14.466618480,2024-01-01 02:46:32.886734580,2024-01-01,18.4201161
2024-01-01 02:46:16.288457579,2024-01-01 02:46:16.288457579,2024-01-01 02:46:33.754167599,2024-01-01,17.46571002
2024-01-01 02:46:18.617111580,2024-01-01 02:46:18.617111580,2024-01-01 02:46:46.189444140,2024-01-01,27.57233256
2024-01-01 02:46:26.895768120,2024-01-01 02:46:26.895768120,2024-01-01 02:47:00.297558779,2024-01-01,33.401790659
2024-01-01 02:46:33.410282700,2024-01-01 02:46:33.410282700,2024-01-01 02:46:54.780400500,2024-01-01,21.3701178
2024-01-01 02:47:02.969795520,2024-01-01 02:47:02.969795520,2024-01-01 02:47:05.711308740,2024-01-01,2.74151322
2024-01-01 02:47:08.370210540,2024-01-01 02:47:08.370210540,2024-01-01 02:47:16.628088360,2024-01-01,8.25787782
2024-01-01 02:47:18.797039160,2024-01-01 02:47:18.797039160,2024-01-01 02:48:11.442069300,2024-01-01,52.64503014
2024-01-01 02:47:30.801728400,2024-01-01 02:47:30.801728400,2024-01-01 02:47:35.889656160,2024-01-01,5.08792776
2024-01-01 02:47:30.959899740,2024-01-01 02:47:30.959899740,2024-01-01 02:47:40.269521940,2024-01-01,9.3096222
2024-01-01 02:47:44.031118080,2024-01-01 02:47:44.031118080,2024-01-01 02:47:55.346502600,2024-01-01,11.31538452
2024-01-01 02:47:46.383821760,2024-01-01 02:47:46.383821760,2024-01-01 02:47:57.958952580,2024-01-01,11.57513082
2024-01-01 02:48:25.335801060,2024-01-01 02:48:25.335801060,2024-01-01 02:48:44.319290700,2024-01-01,18.98348964
2024-01-01 02:48:27.267163920,2024-01-01 02:48:27.267163920,2024-01-01 02:49:24.587871600,2024-01-01,57.32070768
2024-01-01 02:48:33.693177300,2024-01-01 02:48:33.693177300,2024-01-01 02:48:39.200151780,2024-01-01,5.50697448
2024-01-01 02:48:34.763738520,2024-01-01 02:48:34.763738520,2024-01-01 02:48:37.354557300,2024-01-01,2.59081878
2024-01-01 02:49:43.980717900,2024-01-01 02:49:43.980717900,2024-01-01 02:49:48.380450940,2024-01-01,4.39973304
2024-01-01 02:49:52.351280280,2024-01-01 02:49:52.351280280,2024-01-01 02:50:35.945341920,2024-01-01,43.59406164
2024-01-01 02:50:03.209112180,2024-01-01 02:50:03.209112180,2024-01-01 02:50:23.967593820,2024-01-01,20.75848164
2024-01-01 02:50:04.042296780,2024-01-01 02:50:04.042296780,2024-01-01 02:50:10.777132320,2024-01-01,6.73483554
2024-01-01 02:50:20.675931840,2024-01-01 02:50:20.675931840,2024-01-01 02:50:54.526555620,2024-01-01,33.85062378
2024-01-01 02:50:23.503165920,2024-01-01 02:50:23.503165920,2024-01-01 02:51:03.022100700,2024-01-01,39.51893478
2024-01-01 02:50:50.902944180,2024-01-01 02:50:50.902944180,2024-01-01 02:51:28.385906760,2024-01-01,37.48296258
2024-01-01 02:50:53.658010140,2024-01-01 02:50:53.658010140,2024-01-01 02:51:43.906000980,2024-01-01,50.24799084
2024-01-01 02:50:56.196855300,2024-01-01 02:50:56.196855300,2024-01-01 02:51:02.010346740,2024-01-01,5.81349144
2024-01-01 02:50:56.643667380,2024-01-01 02:50:56.643667380,2024-01-01 02:51:24.777031800,2024-01-01,28.13336442
2024-01-01 02:51:04.309096920,2024-01-01 02:51:04.309096920,2024-01-01 02:51:16.652811060,2024-01-01,12.34371414
2024-01-01 02:51:14.293626180,2024-01-01 02:51:14.293626180,2024-01-01 02:51:51.196647900,2024-01-01,36.90302172
2024-01-01 02:51:15.109229459,2024-01-01 02:51:15.109229459,2024-01-01 02:51:41.184405479,2024-01-01,26.07517602
2024-01-01 02:51:33.037260599,2024-01-01 02:51:33.037260599,2024-01-01 02:52:02.999435699,2024-01-01,29.9621751
2024-01-01 02:51:40.283276400,2024-01-01 02:51:40.283276400,2024-01-01 02:52:01.634960220,2024-01-01,21.35168382
2024-01-01 02:51:49.201168260,2024-01-01 02:51:49.201168260,2024-01-01 02:51:53.107572240,2024-01-01,3.90640398
2024-01-01 02:51:56.175345900,2024-01-01 02:51:56.175345900,2024-01-01 02:52:11.925686400,2024-01-01,15.7503405
2024-01-01 02:52:02.320524300,2024-01-01 02:52:02.320524300,2024-01-01 02:53:25.879056180,2024-01-01,83.55853188
2024-01-01 02:52:12.162485820,2024-01-01 02:52:12.162485820,2024-01-01 02:53:07.578473580,2024-01-01,55.41598776
2024-01-01 02:52:14.186921880,2024-01-01 02:52:14.186921880,2024-01-01 02:52:15.069590820,2024-01-01,0.88266894
2024-01-01 02:52:16.596582899,2024-01-01 02:52:16.596582899,2024-01-01 02:52:20.198618939,2024-01-01,3.60203604
2024-01-01 02:52:40.343974860,2024-01-01 02:52:40.343974860,2024-01-01 02:52:43.168997640,2024-01-01,2.82502278
2024-01-01 02:53:15.394915380,2024-01-01 02:53:15.394915380,2024-01-01 02:53:41.285992440,2024-01-01,25.89107706
2024-01-01 02:53:21.002541600,2024-01-01 02:53:21.002541600,2024-01-01 02:53:55.053937200,2024-01-01,34.0513956
2024-01-01 02:53:24.791317980,2024-01-01 02:53:24.791317980,2024-01-01 02:53:29.594858160,2024-01-01,4.80354018
